event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,second_last_line_break,last_line_break,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_216,216,1846146,12741,12769,21:06.1,21:08.9,21,6,2.8,1,1,left_to_right,8,player_possession,151149,S. Groom,16,LW,2337,Chicago RS,-11.47,1.03,3,center,2,middle_third,False,-12.82,7.36,3,center,2,middle_third,False,3,drawing,0,0,102,11,False,False,False,False,11,False,1,create,9,medium_block,6,direct,15,defending_direct,9,medium_block,1,create,,,,,False,False,7.55,102.04,3,sideway_left,False,False,9.62,1,jogging,0.86,2.3,1.45,9.27,8.84,20.74,21.66,0.92,45.73,46.16,0.43,True,True,1,pass_reception,1,pass,False,False,True,False,False,False,False,34.15,1,forward,5.15,1,short,1,successful,7_514,False,816413,H. Anderson,4.0,LCB,-26.61,6.6,3,center,1,defensive_third,False,-26.42,7.95,3,center,1,defensive_third,False,0.9971,False,0.0002,False,4,0,0,0,0,0,1,0,0,4,0,2,3,1,1,3,1,True,433.0,3,False,False,False,,,,,13.81,1,short,-176.85,2,backward,12.94,1,short,-169.18,2,backward,False,7,10,-3,7,5,-2,True,True,True,True,False
8_217,217,1846146,12782,12791,21:10.2,21:11.1,21,10,0.9,1,1,left_to_right,8,player_possession,816413,H. Anderson,4,LCB,2337,Chicago RS,-26.42,7.95,3,center,1,defensive_third,False,-25.76,8.04,3,center,1,defensive_third,False,3,drawing,0,0,102,12,False,False,False,False,11,False,1,create,9,medium_block,6,direct,15,defending_direct,9,medium_block,1,create,,,,,False,False,0.59,7.77,1,forward,,,2.65,1,jogging,10.17,9.36,-0.81,8.29,8.07,34.71,33.83,-0.88,46.71,46.93,0.22,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,-169.18,2,backward,12.94,1,short,1,successful,7_515,False,22723,J. Grosso,9.0,LDM,-15.66,5.22,3,center,2,middle_third,False,-16.42,4.99,3,center,2,middle_third,False,0.9957,False,0.0009,False,2,0,0,0,0,0,1,0,0,2,0,2,2,1,1,8,8,True,451.0,2,,False,False,,,,,10.49,1,short,-15.6,1,forward,10.88,1,short,-20.55,1,forward,True,10,8,2,10,10,0,True,True,True,True,False
8_218,218,1846146,12802,12802,21:12.2,21:12.2,21,12,0.0,1,1,left_to_right,8,player_possession,22723,J. Grosso,9,LDM,2337,Chicago RS,-16.47,4.94,3,center,2,middle_third,False,-16.47,4.94,3,center,2,middle_third,False,3,drawing,0,0,102,13,False,False,False,False,11,False,1,create,9,medium_block,6,direct,15,defending_direct,9,medium_block,1,create,,,,,False,False,0.0,-145.49,2,backward,,,2.77,1,jogging,4.21,4.21,0.0,7.8,7.8,24.27,24.27,0.0,47.2,47.2,0.0,True,True,1,pass_reception,1,pass,True,False,False,False,False,False,False,-20.55,1,forward,10.88,1,short,1,successful,7_518,False,816413,H. Anderson,4.0,LCB,-25.95,9.18,2,half_space_left,1,defensive_third,False,-27.13,9.39,2,half_space_left,1,defensive_third,False,0.9986,False,0.0002,False,2,0,0,0,0,0,0,0,0,2,0,,,,,5,5,True,451.0,2,,False,False,,,,,10.38,1,short,155.9,2,backward,11.2,1,short,154.62,2,backward,False,8,10,-2,8,8,0,True,True,True,True,False
8_219,219,1846146,12815,12828,21:13.5,21:14.8,21,13,1.3,1,1,left_to_right,8,player_possession,816413,H. Anderson,4,LCB,2337,Chicago RS,-27.13,9.39,2,half_space_left,1,defensive_third,False,-26.07,8.25,3,center,1,defensive_third,False,3,drawing,0,0,102,14,False,False,False,False,11,False,1,create,9,medium_block,6,direct,15,defending_direct,9,medium_block,1,create,,,,,False,False,1.48,-47.08,4,sideway_right,,,4.32,1,jogging,12.31,12.09,-0.22,7.57,7.67,34.7,33.74,-0.96,47.43,47.33,-0.1,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,154.62,2,backward,11.2,1,short,1,successful,7_519,False,57146,C. Roccaro,6.0,RCB,-29.87,-9.08,3,center,1,defensive_third,False,-29.27,-9.67,4,half_space_right,1,defensive_third,False,0.9989,False,0.0,False,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8,8,True,424.0,3,False,False,False,,,,,17.74,2,medium,-102.37,4,sideway_right,19.01,2,medium,-101.56,4,sideway_right,False,10,10,0,10,10,0,True,True,True,True,False
8_220,220,1846146,12845,12857,21:16.5,21:17.7,21,16,1.2,1,1,left_to_right,8,player_possession,57146,C. Roccaro,6,RCB,2337,Chicago RS,-29.27,-9.67,4,half_space_right,1,defensive_third,False,-27.15,-10.47,4,half_space_right,1,defensive_third,False,3,drawing,0,0,102,15,False,False,False,False,11,False,1,create,9,medium_block,6,direct,15,defending_direct,9,medium_block,1,create,,,,,False,False,2.27,-20.67,1,forward,False,False,6.7,1,jogging,18.28,16.3,-1.98,8.1,8.61,37.37,35.76,-1.61,46.9,46.39,-0.51,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-101.56,4,sideway_right,19.01,2,medium,1,successful,7_522,False,817547,B. Franklin,11.0,RDM,-13.03,-7.99,3,center,2,middle_third,False,-14.84,-7.61,3,center,2,middle_third,False,0.9924,False,0.0002,False,3,0,0,0,0,0,3,0,0,3,0,3,3,3,3,9,9,True,424.0,3,False,False,False,,,,,14.34,1,short,9.96,1,forward,14.61,1,short,11.61,1,forward,True,10,10,0,10,10,0,True,True,True,True,False
8_221,221,1846146,12868,12868,21:18.8,21:18.8,21,18,0.0,1,1,left_to_right,8,player_possession,817547,B. Franklin,11,RDM,2337,Chicago RS,-14.84,-7.61,3,center,2,middle_third,False,-14.84,-7.61,3,center,2,middle_third,False,3,drawing,0,0,102,16,False,False,False,False,11,False,1,create,9,medium_block,6,direct,15,defending_direct,9,medium_block,1,create,,,,,False,False,0.0,149.97,2,backward,,,5.37,1,jogging,3.45,3.45,0.0,8.95,8.95,23.79,23.79,0.0,46.05,46.05,0.0,False,False,1,pass_reception,1,pass,True,False,False,False,False,False,False,11.61,1,forward,14.61,1,short,1,successful,7_523,False,57146,C. Roccaro,6.0,RCB,-27.34,-10.93,4,half_space_right,1,defensive_third,False,-28.27,-12.04,4,half_space_right,1,defensive_third,False,0.9993,False,0.0001,False,2,0,0,0,0,0,0,0,0,2,0,,,,,5,5,True,424.0,3,False,False,False,,,,,12.93,1,short,-165.13,2,backward,14.85,1,short,-162.24,2,backward,False,10,10,0,10,10,0,True,True,True,True,False
8_222,222,1846146,12885,12897,21:20.5,21:21.7,21,20,1.2,1,1,left_to_right,8,player_possession,57146,C. Roccaro,6,RCB,2337,Chicago RS,-28.27,-12.04,4,half_space_right,1,defensive_third,False,-28.05,-13.83,4,half_space_right,1,defensive_third,False,3,drawing,0,0,102,17,False,False,False,False,11,False,1,create,9,medium_block,6,direct,15,defending_direct,9,medium_block,1,create,,,,,False,False,1.81,-82.99,4,sideway_right,,,5.42,1,jogging,14.09,14.82,0.73,8.64,8.48,36.91,36.53,-0.38,46.36,46.52,0.16,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,-162.24,2,backward,14.85,1,short,1,successful,7_525,False,57112,N. Kuikka,8.0,RB,-22.35,-29.19,5,wide_right,1,defensive_third,False,-22.67,-28.94,5,wide_right,1,defensive_third,False,0.9974,False,0.0001,False,2,0,1,1,0,0,2,0,0,2,0,1,2,1,2,9,9,True,424.0,3,False,False,False,,,,,16.38,2,medium,-69.64,4,sideway_right,14.96,1,short,-61.22,4,sideway_right,True,10,10,0,10,10,0,True,True,True,True,False
8_223,223,1846146,12908,12918,21:22.8,21:23.8,21,22,1.0,1,1,left_to_right,8,player_possession,57112,N. Kuikka,8,RB,2337,Chicago RS,-22.67,-28.94,5,wide_right,1,defensive_third,False,-22.49,-28.92,5,wide_right,1,defensive_third,False,3,drawing,0,0,102,18,False,False,False,False,11,False,1,create,9,medium_block,6,direct,15,defending_direct,9,medium_block,1,create,,,,,False,False,0.18,6.34,1,forward,,,0.65,1,jogging,7.07,4.0,-3.07,8.52,8.31,31.19,30.8,-0.39,46.48,46.69,0.21,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,-61.22,4,sideway_right,14.96,1,short,1,successful,7_527,False,57146,C. Roccaro,6.0,RCB,-32.06,-16.98,4,half_space_right,1,defensive_third,False,-33.21,-16.45,4,half_space_right,1,defensive_third,False,0.9969,False,0.0,False,2,0,1,1,0,0,1,0,0,2,0,2,2,1,1,7,7,True,424.0,3,False,False,False,,,,,15.3,2,medium,128.71,3,sideway_left,15.65,2,medium,128.25,3,sideway_left,False,10,10,0,10,10,0,True,True,True,True,False
8_224,224,1846146,12932,12949,21:25.2,21:26.9,21,25,1.7,1,1,left_to_right,8,player_possession,57146,C. Roccaro,6,RCB,2337,Chicago RS,-33.21,-16.45,4,half_space_right,1,defensive_third,False,-31.4,-14.09,4,half_space_right,1,defensive_third,False,3,drawing,0,0,102,19,False,False,True,False,11,False,1,create,9,medium_block,6,direct,15,defending_direct,9,medium_block,1,create,,,,,False,False,2.78,52.51,3,sideway_left,False,False,6.21,1,jogging,17.12,15.39,-1.72,7.35,7.05,40.56,38.45,-2.11,47.65,47.95,0.3,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,128.25,3,sideway_left,15.65,2,medium,1,successful,7_530,False,816413,H. Anderson,4.0,LCB,-29.57,12.74,2,half_space_left,1,defensive_third,False,-27.52,15.09,2,half_space_left,1,defensive_third,False,0.9991,False,0.0,False,2,0,0,0,0,0,1,0,0,2,0,2,1,1,1,9,9,True,424.0,3,False,False,False,,,,,26.89,2,medium,86.1,3,sideway_left,24.56,2,medium,92.4,3,sideway_left,False,10,10,0,10,10,0,True,True,True,True,False
8_225,225,1846146,12972,13015,21:29.2,21:33.5,21,29,4.3,1,1,left_to_right,8,player_possession,816413,H. Anderson,4,LCB,2337,Chicago RS,-27.52,15.09,2,half_space_left,1,defensive_third,False,-16.06,23.06,1,wide_left,2,middle_third,False,3,drawing,0,0,103,1,False,True,True,True,1,True,6,direct,15,defending_direct,5,chaotic,5,chaotic,1,create,9,medium_block,,,,,False,False,13.89,34.82,1,forward,True,False,11.75,1,jogging,18.23,2.78,-15.45,7.97,13.25,35.49,29.31,-6.18,47.03,41.75,-5.28,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,92.4,3,sideway_left,24.56,2,medium,2,unsuccessful,7_533,,817610,J. Joseph,17.0,RW,8.29,10.14,2,half_space_left,2,middle_third,False,,,,,,,,0.409,True,0.0106,False,3,0,2,0,2,0,3,0,0,2,1,1,3,1,3,8,8,True,442.0,3,True,True,False,2,second_last,1,through,27.57,2,medium,-27.95,1,forward,,,,,,,True,10,3,7,10,10,0,True,True,True,True,False
8_226,226,1846146,13065,13073,21:38.5,21:39.3,21,38,0.8,1,2,right_to_left,8,player_possession,149873,A. Moorhouse,1,GK,2334,Orlando Pride,-44.0,-18.01,4,half_space_right,1,defensive_third,False,-44.69,-16.7,4,half_space_right,1,defensive_third,False,3,drawing,0,0,104,1,True,True,True,True,1,True,5,chaotic,5,chaotic,9,medium_block,1,create,15,defending_direct,6,direct,,,,,False,False,1.51,117.78,3,sideway_left,,,,,,24.18,24.13,-0.05,10.69,9.13,54.69,53.82,-0.87,44.31,45.87,1.56,False,False,2,pass_interception,1,pass,False,True,False,False,False,True,False,,,,,,,2,unsuccessful,,,441597,E. Madril Sams,6.0,RCB,-37.06,-16.95,4,half_space_right,1,defensive_third,False,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,True,True,False
8_227,227,1846146,13176,13192,21:49.6,21:51.2,21,49,1.6,1,1,left_to_right,8,player_possession,816413,H. Anderson,4,LCB,2337,Chicago RS,-5.94,1.69,3,center,2,middle_third,False,-3.95,-1.89,3,center,2,middle_third,False,3,drawing,0,0,105,1,True,False,False,True,5,True,1,create,9,medium_block,11,defending_transition,4,transition,5,chaotic,5,chaotic,,,,,False,False,4.14,-60.93,4,sideway_right,False,False,9.25,1,jogging,7.91,4.67,-3.24,27.11,23.6,33.05,27.55,-5.5,27.89,31.4,3.51,False,True,2,pass_interception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_536,False,817547,B. Franklin,11.0,RDM,1.73,-11.17,4,half_space_right,2,middle_third,False,1.06,-11.03,4,half_space_right,2,middle_third,False,0.9885,False,0.0021,False,5,0,1,0,1,0,3,0,0,5,0,3,4,2,3,6,6,True,424.0,3,False,False,False,,,,,10.88,1,short,-58.53,4,sideway_right,11.05,1,short,-57.12,4,sideway_right,True,8,7,1,8,9,1,True,True,True,True,False
8_228,228,1846146,13199,13199,21:51.9,21:51.9,21,51,0.0,1,1,left_to_right,8,player_possession,817547,B. Franklin,11,RDM,2337,Chicago RS,1.06,-11.03,4,half_space_right,2,middle_third,False,1.06,-11.03,4,half_space_right,2,middle_third,False,3,drawing,0,0,105,2,False,False,False,False,5,True,1,create,9,medium_block,11,defending_transition,4,transition,5,chaotic,5,chaotic,,,,,False,False,0.0,170.54,2,backward,,,3.08,1,jogging,4.65,4.65,0.0,22.65,22.65,21.59,21.59,0.0,32.35,32.35,0.0,False,False,1,pass_reception,1,pass,True,False,False,False,False,False,False,-57.12,4,sideway_right,11.05,1,short,1,successful,7_540,False,57146,C. Roccaro,6.0,RCB,-13.35,-5.83,3,center,2,middle_third,False,-15.37,-8.3,3,center,2,middle_third,False,0.9964,False,0.0002,False,2,0,0,0,0,0,0,0,0,2,0,,,,,4,4,True,424.0,3,False,False,False,,,,,15.32,2,medium,160.16,2,backward,15.98,2,medium,156.71,2,backward,False,7,10,-3,7,7,0,True,True,True,True,False
8_229,229,1846146,13213,13229,21:53.3,21:54.9,21,53,1.6,1,1,left_to_right,8,player_possession,57146,C. Roccaro,6,RCB,2337,Chicago RS,-15.37,-8.3,3,center,2,middle_third,False,-17.62,-12.27,4,half_space_right,2,middle_third,False,3,drawing,0,0,105,3,False,False,False,False,5,True,1,create,9,medium_block,11,defending_transition,4,transition,5,chaotic,5,chaotic,,,,,False,False,4.57,-119.54,4,sideway_right,True,False,10.35,1,jogging,12.63,9.49,-3.14,21.05,18.65,36.42,36.27,-0.15,33.95,36.35,2.4,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,156.71,2,backward,15.98,2,medium,1,successful,7_541,False,57112,N. Kuikka,8.0,RB,-11.18,-25.59,5,wide_right,2,middle_third,False,-12.76,-27.74,5,wide_right,2,middle_third,False,0.9975,False,0.0002,False,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,9,9,True,442.0,3,False,False,False,,,,,14.8,1,short,-64.2,4,sideway_right,14.0,1,short,-42.11,1,forward,True,10,10,0,10,10,0,True,True,True,True,False
8_230,230,1846146,13244,13263,21:56.4,21:58.3,21,56,1.9,1,1,left_to_right,8,player_possession,57112,N. Kuikka,8,RB,2337,Chicago RS,-12.76,-27.74,5,wide_right,2,middle_third,False,-9.28,-30.54,5,wide_right,2,middle_third,False,3,drawing,0,0,105,4,False,False,False,False,5,True,1,create,9,medium_block,11,defending_transition,4,transition,5,chaotic,5,chaotic,,,,,False,False,4.27,-38.82,1,forward,False,False,8.48,1,jogging,11.69,6.84,-4.85,17.27,16.53,30.03,25.81,-4.22,37.73,38.47,0.74,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-42.11,1,forward,14.0,1,short,1,successful,7_544,False,22810,M. Swanson,19.0,CF,7.92,-30.36,5,wide_right,2,middle_third,False,3.58,-32.12,5,wide_right,2,middle_third,False,0.9391,False,0.0006,False,5,1,3,0,3,0,4,0,0,3,2,3,3,2,4,7,7,True,442.0,3,False,True,False,2,second_last,2,around,17.2,2,medium,0.6,1,forward,16.56,2,medium,4.5,1,forward,True,10,5,5,10,10,0,True,True,True,True,False
8_231,231,1846146,13274,13279,21:59.4,21:59.9,21,59,0.5,1,1,left_to_right,8,player_possession,22810,M. Swanson,19,CF,2337,Chicago RS,3.58,-32.12,5,wide_right,2,middle_third,False,2.02,-32.84,5,wide_right,2,middle_third,False,3,drawing,0,0,105,5,False,True,True,False,5,True,1,create,9,medium_block,11,defending_transition,4,transition,5,chaotic,5,chaotic,,,,,False,False,1.44,-155.22,2,backward,,,12.33,1,jogging,2.52,1.61,-0.91,16.25,16.68,12.67,14.66,1.99,38.75,38.32,-0.43,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,4.5,1,forward,16.56,2,medium,2,unsuccessful,7_547,,57112,N. Kuikka,8.0,RB,-8.68,-31.73,5,wide_right,2,middle_third,False,,,,,,,,0.6958,False,0.0003,False,2,0,0,0,0,0,0,0,0,2,0,,,,,3,3,True,352.0,3,False,False,False,,,,,10.76,1,short,174.08,2,backward,,,,,,,False,6,10,-4,6,5,-1,True,True,True,True,False
8_232,232,1846146,13281,13296,22:00.1,22:01.6,22,0,1.5,1,2,right_to_left,8,player_possession,610122,S. Yates,16,LW,2334,Orlando Pride,-1.06,32.35,1,wide_left,2,middle_third,False,-5.02,31.04,1,wide_left,2,middle_third,False,3,drawing,0,0,106,1,True,False,False,True,3,True,4,transition,11,defending_transition,5,chaotic,5,chaotic,9,medium_block,1,create,,,,,False,False,3.9,-161.7,2,backward,False,False,10.25,1,jogging,0.89,2.51,1.62,20.18,18.42,21.24,23.44,2.2,34.82,36.58,1.76,True,False,2,pass_interception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_551,False,441597,E. Madril Sams,6.0,RCB,-12.91,13.3,2,half_space_left,2,middle_third,False,-11.39,9.62,2,half_space_left,2,middle_third,False,0.8492,False,0.0012,False,3,0,0,0,0,0,0,0,0,3,0,1,2,0,0,6,3,False,,,,,,,,,,19.42,2,medium,-113.98,4,sideway_right,18.74,2,medium,-112.3,4,sideway_right,False,7,9,-2,7,5,-2,True,True,True,True,False
8_233,233,1846146,13313,13327,22:03.3,22:04.7,22,3,1.4,1,2,right_to_left,8,player_possession,441597,E. Madril Sams,6,RCB,2334,Orlando Pride,-11.39,9.62,2,half_space_left,2,middle_third,False,-8.57,5.31,3,center,2,middle_third,False,3,drawing,0,0,106,2,False,False,False,False,3,True,4,transition,11,defending_transition,5,chaotic,5,chaotic,9,medium_block,1,create,,,,,False,False,5.15,-56.8,4,sideway_right,False,True,13.16,1,jogging,4.55,2.61,-1.94,15.5,14.82,26.89,23.39,-3.5,39.5,40.18,0.68,True,True,1,pass_reception,1,pass,False,False,True,False,False,False,False,-112.3,4,sideway_right,18.74,2,medium,1,successful,7_553,False,151602,A. Watt,17.0,RW,5.92,-19.86,4,half_space_right,2,middle_third,False,17.07,-25.31,5,wide_right,2,middle_third,False,0.6703,False,0.007,False,3,1,2,0,2,0,2,0,0,3,0,2,2,2,2,7,7,True,433.0,3,True,True,False,2,second_last,2,around,29.04,2,medium,-60.07,4,sideway_right,22.02,2,medium,-62.7,4,sideway_right,True,8,4,4,8,9,1,True,True,True,True,False
8_234,234,1846146,13357,13434,22:07.7,22:15.4,22,7,7.7,1,2,right_to_left,8,player_possession,151602,A. Watt,17,RW,2334,Orlando Pride,17.07,-25.31,5,wide_right,2,middle_third,False,51.63,-16.23,4,half_space_right,3,attacking_third,True,3,drawing,0,0,106,3,False,True,True,False,3,True,4,transition,11,defending_transition,5,chaotic,5,chaotic,9,medium_block,1,create,,,,,False,False,38.75,14.72,1,forward,False,False,18.22,2,running,8.95,2.2,-6.75,22.81,51.56,5.74,-0.07,-5.81,32.19,3.44,-28.75,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-62.7,4,sideway_right,22.02,2,medium,2,unsuccessful,7_555,,62445,B. Banda,19.0,CF,51.01,-4.88,3,center,3,attacking_third,True,,,,,,,,0.157,True,0.0785,True,2,2,0,0,0,0,1,1,1,0,0,0,2,0,1,0,2,False,,,,,,,,,,11.37,1,short,93.13,3,sideway_left,,,,,,,False,0,2,-2,0,4,4,True,True,True,True,False
8_235,235,1846146,13437,13445,22:15.7,22:16.5,22,15,0.8,1,1,left_to_right,8,player_possession,151186,T. Malham,2,LB,2337,Chicago RS,-52.49,14.53,2,half_space_left,1,defensive_third,False,-54.18,15.32,2,half_space_left,1,defensive_third,False,3,drawing,0,0,107,1,True,True,True,True,1,True,5,chaotic,5,chaotic,8,low_block,2,finish,11,defending_transition,4,transition,,,12,throw_in_against,False,False,1.87,154.95,2,backward,,,8.44,1,jogging,2.18,2.29,0.11,-8.09,-10.14,44.4,44.04,-0.36,63.09,65.14,2.05,False,False,2,pass_interception,5,possession_loss,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,-1,True,True,True,,False
8_236,236,1846146,13600,13613,22:32.0,22:33.3,22,32,1.3,1,2,right_to_left,8,player_possession,22542,Marta,19,CF,2334,Orlando Pride,30.23,-26.71,5,wide_right,3,attacking_third,False,27.33,-26.98,5,wide_right,3,attacking_third,False,3,drawing,0,0,108,1,True,False,False,True,5,False,2,finish,8,low_block,1,create,9,medium_block,5,chaotic,5,chaotic,11,throw_in_for,,,False,False,2.66,-174.68,2,backward,False,False,8.08,1,jogging,3.55,2.13,-1.42,43.07,40.94,12.84,13.61,0.77,11.93,14.06,2.13,False,False,7,throw_in_reception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_558,False,441597,E. Madril Sams,6.0,RCB,13.41,-22.55,5,wide_right,2,middle_third,False,13.09,-21.7,5,wide_right,2,middle_third,False,0.9901,False,0.0023,False,3,0,0,0,0,0,1,0,0,3,0,3,3,1,1,5,5,False,,,,,,,,,,14.61,1,short,162.35,2,backward,12.26,1,short,158.56,2,backward,False,8,10,-2,8,8,0,True,True,,True,False
8_237,237,1846146,13626,13636,22:34.6,22:35.6,22,34,1.0,1,2,right_to_left,8,player_possession,441597,E. Madril Sams,6,RCB,2334,Orlando Pride,13.09,-21.7,5,wide_right,2,middle_third,False,13.49,-19.56,4,half_space_right,2,middle_third,False,3,drawing,0,0,108,2,False,False,False,False,5,False,2,finish,8,low_block,1,create,9,medium_block,5,chaotic,5,chaotic,,,,,False,False,2.18,79.41,3,sideway_left,False,True,9.38,1,jogging,9.1,6.45,-2.65,38.1,36.37,25.01,22.88,-2.13,16.9,18.63,1.73,False,False,1,pass_reception,1,pass,False,True,True,False,False,False,False,158.56,2,backward,12.26,1,short,1,successful,7_560,False,149954,K. Strom,4.0,LCB,9.3,-6.48,3,center,2,middle_third,False,8.83,-2.76,3,center,2,middle_third,False,0.998,False,0.0018,False,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8,8,False,,,,,,,,,,13.73,1,short,107.76,3,sideway_left,10.23,1,short,106.59,3,sideway_left,False,10,10,0,10,10,0,True,True,True,True,False
8_238,238,1846146,13649,13660,22:36.9,22:38.0,22,36,1.1,1,2,right_to_left,8,player_possession,149954,K. Strom,4,LCB,2334,Orlando Pride,8.83,-2.76,3,center,2,middle_third,False,8.97,1.2,3,center,2,middle_third,False,3,drawing,0,0,108,3,False,False,False,False,5,False,2,finish,8,low_block,1,create,9,medium_block,5,chaotic,5,chaotic,,,,,False,False,3.6,87.98,3,sideway_left,False,False,12.9,1,jogging,11.53,10.24,-1.29,34.89,34.44,26.06,25.47,-0.59,20.11,20.56,0.45,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,106.59,3,sideway_left,10.23,1,short,1,successful,7_561,False,149882,K. Abello,2.0,LB,13.67,17.36,2,half_space_left,2,middle_third,False,11.88,17.94,2,half_space_left,2,middle_third,False,0.9963,False,0.0017,False,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,9,9,True,532.0,3,False,False,False,,,,,16.83,2,medium,73.78,3,sideway_left,13.55,1,short,59.63,3,sideway_left,True,10,10,0,10,10,0,True,True,True,True,False
